,ID_Child,flight number,Vessel name,Consignee,forwarding company,supplier,goods,Date of shipment,Port of departure,place of dispatch,destination,Cabinet number,Shipping container number,Air freight container number,Customs clearance date,Inspection date,Release date,date of service,Truck number,Invoice number,Customs clearance status,Inspection status,Release status,Delivery status,Total amount of income_RMB,Total amount of income_USD,Actual arrival date,Total number of boxes,Allocated,Remaining boxes,Whether to check,reinsurance policy,ships name,Packing list number,Assign customers,Total sales price,Total expenses,Invoicing amount,Container No,headquarters,Distribution type,Distribution status,Bill number,Whether to return the bill,Expected full container sales amount in yuan,Batch distribution customers,Customs declaration form,Number,SUB TOTAL COST,FF Shanghai fee,TOTAL COST,Revenue by KG,Balance Payment,Extra VAT,Bank charges,Costs by KG,Final return,Commercial invoice,Return by KG,Import VAT,Desc: Default: Nullable:True,Total company expenses,USD SUB TOTAL COST,USD Balance Payment,USD Final return,USD Commercial invoice,USD Return by KG,USD Import VAT,USD Extra VAT,USD Bank charges,USD Costs by KG,USD FF Shanghai fee,USD TOTAL COST,USD Revenue by KG,Total weight,Desc: Default: Nullable:True_V2,One time quotation,Second quotation,Extra VAT Real,weight,Type,Currenc,FF fee,Notes,Year,Total sales price_V2,Total income,Customer,Extra VAT_V2,Customer fee,Total sales price1,total amount of expenses1,invoice amount1,Expected full container sales amount of 10000 yuan,Expected full container sales amount of RMB 1,Transaction method,Packing verification date,Desc: Default: Nullable:True_V3,Salesperson,system date,Settlement or not,Total expenses original,Total expenses original_V2,Detailed address,Agency ID,Variety,Package,Stock,Status,Fruit,ETA,Confirmed,Total RMB,Total USD,Total Subcontracting Sales Amount,Total number of boxes_V2,Subcontracting unit price,Total subcontract amount,System date_V2,U8 Cost,Fruit_V2,Estimated value,ARRIVAL_DATE,Agency quotation,Box Count Bill,Desc: Default: Nullable:True_V4,Packing,Sales,disparity,Season,Week,Main Table ID,Serial Number,goods_Child,Cabinet number_Child,Packaging specification name,sale date,Board number,brand,type_Children,Calibre,selling price,Revenue USD,remarks,custom,arrival date,Customer dropdown,Bill Details ID,Sales price in RMB,Revenue RMB,statement date,Sales weight,List-Cost,grade,Market price,List-Return,Pack code,bill,number_Children,CODIGO_PM
22365,-999868223526517697,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,41,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222656.0,RED DREAMS,BROOKS,5JD,192,1918,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223727,1400,14000,2023-11-12T00:00:00,50,"2105,97",,,"11729,914",C0535096,ZD2024062302237,10.0,5kg
22366,-844385778580960019,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,25,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222654.0,RED DREAMS,BROOKS,4JDD,199,3973,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223711,1450,29000,2023-11-12T00:00:00,100,"4211,95","-5,51241436355459E+18",,"24297,679",C0535096,ZD2024062302237,20.0,5kg
22367,-315684174246166309,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,39,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222660.0,RED DREAMS,BROOKS,3JDD,199,199,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223725,1450,1450,2023-11-12T00:00:00,5,"210,6","5,60242026251893E+18",,"1214,88395",C0535096,ZD2024062302237,1.0,5kg
22368,711957809134191486,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,35,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222660.0,RED DREAMS,BROOKS,3JDD,192,1918,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223721,1400,14000,2023-11-12T00:00:00,50,"2105,97","5,60242026251893E+18",,"11729,914",C0535096,ZD2024062302237,10.0,5kg
22369,1856587000759405433,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,44,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-06,2840222658.0,RED DREAMS,BROOKS,3J,151,301,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223730,1100,2200,2023-11-12T00:00:00,10,"421,19","5,83897749418045E+18",,"1843,2722",C0535096,ZD2024062302237,2.0,5kg
22370,2647032138808249614,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,38,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222654.0,RED DREAMS,BROOKS,4JD,192,3836,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223724,1400,28000,2023-11-12T00:00:00,100,"4211,95","3,41973691400109E+18",,"23459,828",C0535096,ZD2024062302237,20.0,5kg
22371,2843455949534153240,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,24,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222654.0,RED DREAMS,BROOKS,4JDD,205,205,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223710,1500,1500,2023-11-12T00:00:00,5,"210,6","-5,51241436355459E+18",,"1256,7765",C0535096,ZD2024062302237,1.0,5kg
22372,3376253831454476820,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,18,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222660.0,RED DREAMS,BROOKS,3JDD,192,192,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD20240623022374,1400,1400,2023-11-12T00:00:00,5,"210,6","5,60242026251893E+18",,"1172,9914",C0535096,ZD2024062302237,1.0,5kg
22373,3728929808268019057,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,29,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222656.0,RED DREAMS,BROOKS,5JD,205,822,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223715,1500,6000,2023-11-12T00:00:00,20,"842,39",,,"5027,106",C0535096,ZD2024062302237,4.0,5kg
22374,4026082667466541930,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,31,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222656.0,RED DREAMS,BROOKS,5JD,205,2055,,yuehao,2023-11-02T00:00:00,"-7,94194159086389E+18",071-50479376ZD202406230223717,1500,15000,2023-11-12T00:00:00,50,"2105,97",,,"12567,765",C0535096,ZD2024062302237,10.0,5kg
22375,4235616396955764809,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,12,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222661.0,RED DREAMS,GLEN RED,3JDD,205,2055,,yuqian,2023-11-02T00:00:00,"-6,95946133849949E+18",071-50479376ZD202406040209112,1500,15000,2023-11-09T00:00:00,50,"2105,97","5,60242026251893E+18",,"12567,765",C0535096,ZD2024060402091,10.0,5kg
22376,4294797887618696451,,ETHIOPIAN AIRLINES,"OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB","OHENG SUPPLY CHAIN MANAGEMENT (NINGBO) CO.,LTD - FFASIA -RMB",SAN FRANCISCO LO GARCES SPA.,CEREZAS,2023-11-01T00:00:00,C.A.M. BENITEZ,CHILE,CHINA,071-50479376,,071-50479376,2023-11-04T00:00:00,,2023-11-04T00:00:00,2023-11-02T00:00:00,?C0AN25,59,"4,75793014838266E+18","-7,26715649698413E+17","4,75793014838266E+18","4,75793014838266E+18",682350,93469,2023-11-04T00:00:00,523,523,0,,,"-8,89279630432461E+18",ZX2023110100032,,682350,"21410,57","660939,43",07150479376,,"4,76658626963625E+18",pending,,"-3,848633054002E+18",1000000.0,"-6,95946133849949E+18","7,88110665001922E+18",,"70377,32","39765,07","110142,39","260,936902","572207,61",0,500,"42,119461","571707,61",748588,"218,626237","67372,92","-1,56654112197959E+18",68261,"9640,73","78384,6","78316,11","102546,3","29,95","9229,17",0,"68,49","5,77","5447,27",15088,"35,74",2615,"7,3",748588,0,,2615,"-4,31236837754501E+18","-7,29268782738707E+18","0,03",,,69250,682350,"yuehao,yuqian",,"19294,57",682350,"21410,57","660939,43",,1000000.0,"-2,17150722380305E+18",,"1,3056900577659E+18",,,,"21410,57",,,?????????????,"GLEN RED,BROOKS","C0535096,C0535096",,,CEREZAS,2023-11-03,,"68261,32","9350,86",0,523.0,0,0,,1497176,"3,33914953641822E+18",1000000.0,2023-11-04T00:00:00,10.0,523,AIR,2615,5230,-2615,"-7,39559448263477E+18","5,80114686258991E+17",-1816362483106627034,14,CEREZAS,071-50479376,CART. 5 Kg 30x50 96 mm,2023-11-05,2840222646.0,RED DREAMS,GLEN RED,3JDD,205,2260,,yuqian,2023-11-02T00:00:00,"-6,95946133849949E+18",071-50479376ZD202406040209114,1500,16500,2023-11-09T00:00:00,55,"2316,57","5,60242026251893E+18",,"13824,5415",C0535096,ZD2024060402091,11.0,5kg
